ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
464339,Male,No,26,No,Artist,0,Low,2,Cat_6,D
465962,Male,Yes,33,Yes,Healthcare,0,Low,2,Cat_7,A
462083,Male,No,19,No,Healthcare,1,Low,5,Cat_6,D
458982,Male,Yes,61,Yes,Executive,1,High,3,Cat_6,C
461151,Male,No,32,Yes,Artist,0,Low,3,Cat_3,D
467728,Female,Yes,38,No,Engineer,1,High,5,Cat_6,B
464974,Male,Yes,60,No,Artist,0,Average,2,Cat_4,B
467328,Female,Yes,50,Yes,Doctor,1,Average,3,Cat_6,B
461228,Male,Yes,26,No,Doctor,9,Low,6,Cat_6,D
465994,Male,No,32,No,Doctor,3,Low,3,Cat_7,D
466513,Female,Yes,55,Yes,Artist,1,Average,3,Cat_6,B
462321,Female,No,42,Yes,Engineer,6,Low,1,Cat_6,A
462213,Male,No,19,No,Doctor,1,Low,2,Cat_4,D
465036,Male,Yes,65,Yes,Artist,0,Average,2,Cat_6,C
466587,Female,No,48,No,Healthcare,0,Low,4,Cat_6,C
465937,Female,No,30,Yes,Healthcare,9,Low,3,Cat_6,D
463784,Female,No,29,No,Engineer,0,Low,5,Cat_4,A
459882,Male,Yes,37,Yes,Artist,1,Average,2,Cat_6,B
460649,Female,No,29,No,Homemaker,8,Low,1,Cat_4,D
466681,Male,No,19,No,Healthcare,2,Low,4,Cat_6,D
466485,Male,Yes,37,Yes,Executive,9,High,2,Cat_3,A
459786,Male,Yes,57,No,Marketing,1,High,3,Cat_6,A
466489,Male,Yes,55,Yes,Homemaker,1,Average,4,Cat_6,C
467846,Male,Yes,48,Yes,Artist,1,Average,3,Cat_6,C
463807,Female,No,33,Yes,Healthcare,0,Low,3,Cat_4,B
465909,Male,Yes,39,Yes,Entertainment,9,Low,1,Cat_6,A
460410,Female,No,39,Yes,Artist,3,Low,4,Cat_6,D
465537,Female,Yes,56,Yes,Artist,0,High,5,Cat_3,A
466852,Female,No,23,No,Marketing,4,Low,4,Cat_6,C
464276,Female,Yes,66,No,Marketing,0,High,2,Cat_1,C
464587,Female,Yes,49,Yes,Artist,1,Low,2,Cat_3,A
460889,Female,Yes,47,Yes,Artist,1,Low,2,Cat_6,B
464615,Male,Yes,35,Yes,Artist,7,Low,2,Cat_6,A
462415,Male,No,32,No,Doctor,0,Low,1,Cat_6,A
464471,Male,Yes,30,Yes,Doctor,0,Low,3,Cat_6,D
459140,Female,No,18,No,Healthcare,7,Low,6,Cat_6,D
462412,Male,Yes,71,No,Artist,1,Low,5,Cat_6,C
462533,Female,No,33,Yes,Entertainment,0,Low,3,Cat_6,A
459976,Female,No,38,Yes,Artist,0,Low,1,Cat_6,D
466233,Female,Yes,56,Yes,Homemaker,5,Low,1,Cat_6,C
465427,Male,No,33,Yes,Artist,7,Low,1,Cat_6,A
466586,Male,No,21,No,Healthcare,0,Low,2,Cat_6,D
459378,Male,No,20,No,Healthcare,1,Low,4,Cat_6,D
462426,Female,Yes,52,Yes,Artist,2,Average,4,Cat_6,C
462324,Male,Yes,65,Yes,Entertainment,0,High,2,Cat_6,A
464701,Male,No,31,No,Doctor,0,Low,2,Cat_4,A
465143,Male,No,26,Yes,Engineer,0,Low,5,Cat_4,C
462532,Male,No,32,Yes,Doctor,0,Low,4,Cat_2,D
463282,Male,No,38,Yes,Artist,1,Low,1,Cat_3,B
460636,Male,Yes,45,Yes,Artist,2,Average,3,Cat_3,D
466616,Male,No,18,No,Healthcare,8,Low,9,Cat_6,D
465062,Male,Yes,56,No,Executive,0,High,4,Cat_6,B
464670,Male,Yes,42,No,Entertainment,0,Average,4,Cat_4,B
462270,Male,Yes,51,Yes,Doctor,1,Average,4,Cat_6,B
463600,Male,No,33,No,Healthcare,3,Low,5,Cat_2,B
467272,Male,Yes,76,Yes,Lawyer,8,High,2,Cat_6,A
464474,Female,No,52,Yes,Artist,1,Low,1,Cat_6,A
466210,Female,Yes,60,Yes,Artist,1,High,4,Cat_6,C
461932,Female,No,21,No,Healthcare,3,Low,2,Cat_4,D
463935,Male,Yes,38,Yes,Entertainment,1,Average,2,Cat_6,C
467525,Male,No,20,No,Healthcare,0,Low,4,Cat_6,D
459540,Female,Yes,70,Yes,Lawyer,0,Low,1,Cat_6,B
466931,Male,No,37,Yes,Entertainment,1,Low,2,Cat_3,A
466502,Male,No,19,No,Healthcare,1,Low,5,Cat_3,D
465898,Female,No,37,Yes,Artist,12,Low,2,Cat_6,A
463393,Female,Yes,38,Yes,Artist,6,Low,2,Cat_3,B
466123,Male,Yes,70,Yes,Entertainment,0,Low,1,Cat_6,A
459179,Male,Yes,60,No,Entertainment,0,Average,3,Cat_6,B
464397,Female,Yes,40,Yes,Engineer,0,Average,2,Cat_6,C
466207,Female,Yes,37,Yes,Doctor,9,Average,4,Cat_2,C
458991,Female,Yes,84,Yes,Lawyer,3,High,2,Cat_6,A
466362,Male,Yes,65,Yes,Lawyer,1,High,2,Cat_6,B
467710,Female,No,37,Yes,Artist,9,Low,4,Cat_6,A
459979,Female,No,41,No,Marketing,0,Low,2,Cat_6,B
466169,Male,Yes,63,Yes,Artist,1,Low,1,Cat_1,C
467865,Female,No,35,Yes,Artist,3,Low,1,Cat_4,A
461061,Female,No,38,Yes,Engineer,3,Low,1,Cat_2,B
467894,Male,Yes,58,Yes,Artist,0,Average,2,Cat_6,C
466380,Male,Yes,36,Yes,Entertainment,5,Low,2,Cat_6,A
460050,Male,Yes,50,Yes,Entertainment,3,Low,2,Cat_6,A
465752,Male,Yes,42,Yes,Artist,5,Average,2,Cat_6,C
464817,Male,No,31,Yes,Artist,7,Low,1,Cat_4,A
461815,Male,Yes,55,Yes,Artist,1,Low,1,Cat_3,B
461030,Female,No,19,No,Healthcare,8,Low,5,Cat_3,D
467914,Female,No,18,No,Healthcare,8,Low,5,Cat_6,D
463139,Male,Yes,60,Yes,Executive,1,High,6,Cat_2,B
467802,Female,Yes,47,Yes,Artist,0,High,5,Cat_6,C
461134,Male,Yes,32,Yes,Doctor,0,Low,3,Cat_6,D
461043,Male,Yes,49,No,Healthcare,0,Low,7,Cat_4,D
465089,Male,Yes,71,No,Executive,0,High,4,Cat_6,C
467581,Female,Yes,33,Yes,Engineer,2,Average,2,Cat_6,D
466493,Male,Yes,77,No,Lawyer,0,High,2,Cat_6,A
461458,Female,No,40,Yes,Artist,6,Low,1,Cat_6,B
467308,Female,No,28,Yes,Doctor,0,Low,3,Cat_3,C
464230,Male,No,33,No,Engineer,0,Low,4,Cat_1,D
460317,Male,No,32,No,Doctor,10,Low,2,Cat_6,D
463658,Male,Yes,43,Yes,Artist,3,Average,3,Cat_6,C
463913,Male,No,36,Yes,Doctor,1,Low,1,Cat_6,A
460284,Female,No,29,Yes,Entertainment,8,Low,2,Cat_6,A
459013,Male,Yes,47,Yes,Artist,3,Average,4,Cat_6,C
463332,Female,Yes,38,Yes,Engineer,1,Low,2,Cat_6,C
463630,Male,No,39,Yes,Entertainment,1,Low,2,Cat_6,A
459630,Male,Yes,73,Yes,Lawyer,1,Average,2,Cat_6,A
460745,Male,Yes,78,No,Lawyer,1,High,2,Cat_6,A
465527,Female,No,26,No,Entertainment,6,Low,8,Cat_4,D
467684,Male,No,40,Yes,Healthcare,8,Low,3,Cat_2,D
464438,Male,Yes,50,No,Entertainment,0,Average,3,Cat_6,C
460931,Male,Yes,40,Yes,Entertainment,2,Average,5,Cat_6,A
460781,Female,Yes,30,No,Entertainment,1,High,4,Cat_5,D
461746,Male,Yes,53,Yes,Artist,2,Average,3,Cat_6,C
461115,Female,Yes,32,No,Engineer,5,Low,3,Cat_1,A
460258,Female,No,25,Yes,Healthcare,1,Low,5,Cat_6,D
465094,Male,Yes,61,No,Artist,1,High,2,Cat_6,B
467848,Male,No,37,Yes,Artist,12,Low,1,Cat_6,B
464389,Male,Yes,73,Yes,Artist,1,High,2,Cat_2,C
464579,Female,No,29,No,Engineer,1,Low,4,Cat_6,D
459934,Male,No,49,Yes,Artist,0,Low,1,Cat_6,B
461297,Male,Yes,69,No,Lawyer,0,High,2,Cat_6,C
466441,Male,No,22,No,Healthcare,0,Low,9,Cat_6,D
464135,Female,Yes,68,Yes,Lawyer,0,High,2,Cat_6,B
461014,Male,No,21,No,Healthcare,9,Low,4,Cat_3,D
467255,Female,No,40,Yes,Healthcare,6,Low,2,Cat_6,D
467787,Male,No,20,No,Healthcare,8,Low,5,Cat_6,D
465844,Female,No,46,Yes,Engineer,0,Low,1,Cat_6,D
467606,Male,Yes,38,Yes,Executive,0,Average,3,Cat_6,B
459759,Female,Yes,38,Yes,Artist,0,Average,3,Cat_6,C
463705,Female,Yes,37,Yes,Artist,4,Average,2,Cat_2,C
465168,Female,Yes,59,No,Entertainment,8,Average,2,Cat_6,B
462080,Female,No,42,Yes,Artist,8,Low,1,Cat_6,C
461743,Male,Yes,62,Yes,Doctor,1,High,2,Cat_6,C
464100,Female,No,33,Yes,Healthcare,1,Low,1,Cat_6,D
462045,Female,No,46,Yes,Artist,9,Low,1,Cat_6,B
466177,Female,Yes,49,Yes,Artist,0,Average,3,Cat_6,C
462288,Male,Yes,39,Yes,Artist,0,Average,2,Cat_4,C
462897,Male,No,33,Yes,Healthcare,3,Low,2,Cat_2,D
463253,Female,Yes,61,Yes,Doctor,0,Average,4,Cat_7,B
467053,Male,No,22,No,Healthcare,6,Low,4,Cat_6,D
462588,Male,Yes,41,No,Entertainment,12,Average,3,Cat_4,A
462744,Male,Yes,38,Yes,Artist,3,Average,4,Cat_6,B
459476,Male,Yes,41,Yes,Artist,0,High,4,Cat_6,A
466967,Male,Yes,49,Yes,Artist,1,Low,1,Cat_6,A
460067,Female,No,39,Yes,Entertainment,11,Low,1,Cat_6,A
460219,Female,Yes,51,Yes,Entertainment,8,Average,2,Cat_6,A
467434,Male,No,39,Yes,Entertainment,0,Low,3,Cat_1,B
459984,Female,Yes,36,Yes,Entertainment,0,Average,3,Cat_6,B
461617,Male,No,45,Yes,Artist,0,Low,2,Cat_6,A
462750,Male,No,22,No,Healthcare,9,Low,8,Cat_6,D
463125,Male,No,29,No,Healthcare,0,Low,6,Cat_6,B
467294,Female,Yes,57,No,Engineer,0,Low,1,Cat_6,B
466868,Male,No,26,Yes,Doctor,4,Low,3,Cat_2,A
466831,Male,Yes,85,Yes,Artist,1,Low,1,Cat_6,A
467134,Female,Yes,33,No,Healthcare,0,Low,5,Cat_5,D
464341,Male,No,35,Yes,Artist,2,Low,2,Cat_6,A
464602,Female,Yes,31,Yes,Healthcare,0,Low,1,Cat_1,D
461942,Male,No,29,Yes,Healthcare,0,Low,6,Cat_6,D
459838,Female,Yes,86,No,Lawyer,0,High,2,Cat_6,C
465742,Female,Yes,45,Yes,Artist,3,Low,3,Cat_6,C
466140,Male,Yes,30,Yes,Entertainment,0,Low,2,Cat_6,A
463064,Male,Yes,33,No,Executive,9,High,2,Cat_6,D
467386,Male,No,31,No,Doctor,0,Low,1,Cat_6,D
464373,Female,No,46,Yes,Artist,0,Low,2,Cat_6,B
465197,Female,Yes,57,Yes,Artist,0,High,4,Cat_6,C
461463,Male,No,41,Yes,Artist,6,Low,1,Cat_3,B
462020,Female,No,25,Yes,Artist,13,Low,2,Cat_6,C
460596,Male,No,29,No,Engineer,0,Low,5,Cat_3,A
463437,Male,Yes,49,Yes,Artist,1,Average,3,Cat_6,B
465054,Male,Yes,67,Yes,Executive,1,High,3,Cat_6,C
467815,Female,Yes,69,Yes,Artist,0,Low,2,Cat_6,C
461878,Male,No,33,Yes,Healthcare,3,Low,1,Cat_6,D
460748,Female,Yes,60,No,Engineer,0,Low,2,Cat_3,A
465431,Male,Yes,35,No,Artist,0,Low,2,Cat_6,B
461121,Male,No,28,No,Doctor,0,Low,4,Cat_3,D
465785,Male,No,21,No,Healthcare,3,Low,7,Cat_4,D
466790,Male,Yes,45,Yes,Doctor,1,Average,2,Cat_3,A
467330,Male,Yes,38,No,Executive,0,High,3,Cat_6,C
461590,Male,Yes,41,No,Executive,1,High,4,Cat_6,B
467280,Female,No,28,No,Entertainment,10,Low,2,Cat_6,D
465952,Male,No,25,Yes,Healthcare,8,Low,3,Cat_6,D
464261,Male,Yes,61,Yes,Executive,0,High,2,Cat_6,C
462486,Male,Yes,51,Yes,Executive,1,Average,5,Cat_6,C
460751,Female,No,25,No,Artist,1,Low,3,Cat_6,D
463191,Male,No,26,No,Healthcare,1,Low,1,Cat_4,D
462912,Female,No,26,Yes,Homemaker,8,Low,2,Cat_6,D
460234,Female,No,20,No,Healthcare,4,Low,6,Cat_2,D
460495,Male,No,21,No,Healthcare,0,Low,6,Cat_3,D
460787,Male,No,29,Yes,Healthcare,0,Low,4,Cat_6,A
465738,Male,Yes,38,Yes,Entertainment,8,Low,2,Cat_3,B
464985,Female,Yes,66,Yes,Lawyer,1,High,3,Cat_6,C
461264,Male,No,19,No,Doctor,0,Low,3,Cat_4,D
464227,Male,Yes,89,Yes,Lawyer,0,High,2,Cat_6,C
466057,Female,Yes,38,No,Doctor,1,Average,2,Cat_4,D
460270,Male,No,42,Yes,Doctor,9,Low,1,Cat_6,B
461875,Male,No,33,No,Doctor,0,Low,3,Cat_6,B
465980,Female,No,31,Yes,Healthcare,1,Low,7,Cat_6,A
464499,Male,Yes,43,Yes,Executive,1,High,4,Cat_6,B
460811,Female,Yes,52,No,Engineer,1,High,2,Cat_6,A
465708,Female,Yes,60,Yes,Artist,0,High,2,Cat_3,C
460152,Female,No,53,Yes,Artist,1,Low,1,Cat_6,C
461144,Female,No,23,No,Lawyer,0,Low,6,Cat_3,B
463976,Female,No,29,No,Healthcare,5,Low,4,Cat_4,A
460026,Male,No,26,No,Engineer,7,Low,1,Cat_6,D
464495,Female,No,33,No,Marketing,1,Low,9,Cat_6,C
463349,Male,No,20,No,Healthcare,5,Low,5,Cat_2,D
463185,Female,Yes,58,Yes,Artist,1,Average,2,Cat_6,C
459279,Female,No,38,Yes,Artist,7,Low,1,Cat_6,C
459828,Female,Yes,25,No,Homemaker,11,Average,3,Cat_6,D
462211,Male,No,18,No,Healthcare,1,Low,3,Cat_4,D
466985,Female,Yes,45,No,Engineer,0,Average,7,Cat_7,A
465015,Female,Yes,61,Yes,Engineer,0,Low,3,Cat_7,D
466609,Female,Yes,47,Yes,Artist,0,Average,5,Cat_6,C
466769,Female,No,31,Yes,Entertainment,0,Low,4,Cat_6,A
462027,Male,No,39,No,Engineer,1,Low,1,Cat_6,A
463259,Male,Yes,75,Yes,Lawyer,0,Low,1,Cat_6,A
461839,Male,Yes,58,Yes,Artist,1,Average,2,Cat_6,C
463136,Male,Yes,35,Yes,Artist,1,High,3,Cat_6,B
461691,Male,No,31,Yes,Healthcare,3,Low,4,Cat_1,D
465819,Female,No,42,Yes,Engineer,1,Low,7,Cat_4,A
462114,Male,No,21,No,Healthcare,1,Low,4,Cat_6,D
466974,Female,Yes,35,Yes,Artist,8,Average,2,Cat_6,C
465460,Male,No,49,Yes,Artist,0,Low,1,Cat_6,B
461547,Male,No,70,No,Entertainment,0,Low,1,Cat_6,B
467334,Male,Yes,73,No,Executive,0,High,2,Cat_6,C
459055,Female,No,19,No,Entertainment,1,Low,5,Cat_6,D
466089,Male,No,59,No,Entertainment,0,Low,3,Cat_6,B
461575,Male,No,31,No,Doctor,1,Low,4,Cat_6,C
463824,Female,Yes,37,No,Artist,1,Low,3,Cat_6,B
459966,Female,No,31,Yes,Doctor,1,Low,3,Cat_6,B
460299,Male,Yes,56,Yes,Artist,4,Low,1,Cat_6,B
466184,Female,No,35,Yes,Artist,3,Low,1,Cat_6,C
465290,Male,Yes,46,Yes,Executive,1,High,5,Cat_6,B
462361,Male,Yes,60,Yes,Artist,0,Low,2,Cat_4,A
461774,Female,Yes,81,Yes,Lawyer,1,High,3,Cat_6,B
465049,Female,Yes,49,No,Engineer,6,Low,2,Cat_6,A
459726,Male,Yes,79,No,Lawyer,0,High,2,Cat_6,B
460160,Male,No,43,Yes,Entertainment,5,Low,1,Cat_3,D
461215,Female,No,36,Yes,Artist,13,Low,1,Cat_6,D
462127,Male,Yes,68,Yes,Lawyer,0,High,2,Cat_6,C
466838,Male,Yes,41,No,Executive,0,Low,3,Cat_1,D
463596,Female,No,31,No,Healthcare,0,Low,4,Cat_6,C
460507,Male,No,30,No,Doctor,1,Low,4,Cat_3,D
464008,Female,Yes,50,Yes,Artist,1,Average,4,Cat_6,C
460464,Male,No,27,Yes,Artist,9,Low,2,Cat_3,D
461302,Male,No,20,No,Healthcare,0,Low,4,Cat_6,D
463317,Male,Yes,72,Yes,Marketing,0,Low,1,Cat_6,A
462409,Female,Yes,26,No,Engineer,7,Low,2,Cat_6,A
467100,Female,No,42,Yes,Artist,0,Low,1,Cat_2,B
466305,Male,No,31,No,Healthcare,1,Low,3,Cat_2,B
460176,Female,No,28,Yes,Entertainment,0,Low,4,Cat_6,C
462319,Male,Yes,47,Yes,Artist,1,Average,2,Cat_2,C
461891,Male,Yes,48,Yes,Artist,0,Average,2,Cat_6,C
461499,Female,Yes,25,No,Engineer,0,Average,2,Cat_4,A
461895,Male,Yes,36,Yes,Entertainment,1,Low,2,Cat_6,B
464898,Male,No,31,Yes,Healthcare,0,Low,2,Cat_4,C
461776,Male,Yes,72,No,Engineer,0,High,4,Cat_4,B
465782,Female,No,21,No,Healthcare,5,Low,5,Cat_3,D
467594,Male,Yes,45,No,Executive,0,Average,3,Cat_4,B
462360,Female,Yes,62,Yes,Artist,3,Low,2,Cat_6,C
460162,Female,No,21,No,Healthcare,1,Low,4,Cat_2,D
465758,Female,Yes,37,No,Engineer,7,Low,1,Cat_4,D
460533,Female,Yes,45,No,Artist,6,Low,1,Cat_6,A
463726,Female,No,33,No,Healthcare,1,Low,3,Cat_6,B
459580,Female,No,51,Yes,Lawyer,6,Low,1,Cat_6,B
465349,Female,Yes,49,Yes,Artist,0,High,4,Cat_6,C
461298,Female,Yes,78,Yes,Artist,1,High,2,Cat_6,C
461338,Male,Yes,43,Yes,Artist,1,Average,4,Cat_6,C
463240,Female,Yes,53,No,Engineer,0,Average,3,Cat_6,A
462087,Female,No,31,Yes,Healthcare,9,Low,3,Cat_2,A
463037,Male,Yes,57,Yes,Entertainment,1,Average,4,Cat_6,B
461887,Female,No,89,Yes,Lawyer,2,Low,1,Cat_6,D
462115,Male,No,18,No,Healthcare,0,Low,3,Cat_6,D
465754,Female,Yes,57,Yes,Artist,0,Average,4,Cat_6,C
462617,Male,No,19,No,Healthcare,0,Low,5,Cat_4,D
463770,Male,No,25,No,Healthcare,1,Low,4,Cat_6,D
460071,Female,No,53,Yes,Engineer,1,Low,1,Cat_6,A
460367,Male,Yes,73,Yes,Artist,1,Low,2,Cat_6,B
467773,Male,Yes,70,Yes,Lawyer,1,High,3,Cat_6,C
459812,Female,No,43,Yes,Engineer,0,Low,1,Cat_3,A
465042,Male,Yes,36,Yes,Artist,1,Average,4,Cat_6,C
460625,Female,No,28,No,Marketing,9,Low,2,Cat_3,D
462290,Female,No,33,Yes,Doctor,1,Low,1,Cat_6,B
463732,Male,No,21,No,Healthcare,0,Low,4,Cat_6,D
467803,Female,Yes,36,Yes,Entertainment,7,Average,2,Cat_6,B
464771,Female,Yes,47,No,Engineer,8,Average,5,Cat_4,B
461094,Female,No,28,Yes,Healthcare,1,Low,3,Cat_3,D
461798,Female,No,56,Yes,Artist,0,Low,1,Cat_6,A
462822,Male,No,19,No,Healthcare,0,Low,4,Cat_6,D
466454,Male,No,33,Yes,Entertainment,1,Low,1,Cat_6,A
467262,Female,Yes,77,No,Lawyer,1,High,2,Cat_6,D
467759,Female,Yes,48,Yes,Doctor,0,Low,2,Cat_6,C
465385,Female,No,46,Yes,Artist,5,Low,1,Cat_2,B
461674,Male,Yes,48,Yes,Executive,0,High,4,Cat_6,C
461712,Female,Yes,42,Yes,Artist,1,Low,2,Cat_6,A
461490,Female,Yes,73,Yes,Artist,2,High,2,Cat_6,C
459940,Female,No,46,Yes,Engineer,1,Low,2,Cat_1,B
460925,Male,Yes,42,Yes,Artist,1,Average,3,Cat_6,C
462121,Female,No,60,Yes,Artist,1,Low,3,Cat_6,C
459510,Female,No,23,No,Healthcare,0,Low,3,Cat_6,D
465982,Male,Yes,41,Yes,Entertainment,0,Average,4,Cat_6,B
467061,Female,No,29,Yes,Homemaker,13,Low,1,Cat_6,A
459728,Female,Yes,53,Yes,Artist,2,Average,4,Cat_6,C
466117,Male,Yes,62,Yes,Artist,1,Average,2,Cat_3,C
460700,Male,Yes,56,Yes,Entertainment,1,Average,3,Cat_6,B
466637,Male,Yes,48,Yes,Artist,1,High,5,Cat_2,C
460714,Male,No,26,Yes,Entertainment,1,Low,3,Cat_6,D
463643,Female,No,43,Yes,Artist,0,Low,3,Cat_6,A
466424,Female,Yes,42,Yes,Engineer,1,High,3,Cat_3,A
461133,Male,No,23,No,Healthcare,1,Low,4,Cat_6,D
466251,Male,No,20,No,Healthcare,3,Low,4,Cat_4,D
460022,Female,Yes,39,Yes,Healthcare,4,Low,2,Cat_6,A
459677,Male,Yes,25,Yes,Artist,8,Average,2,Cat_6,B
467437,Female,Yes,76,Yes,Lawyer,0,High,2,Cat_6,B
462328,Male,No,27,No,Engineer,0,Low,5,Cat_6,D
460307,Male,No,27,No,Entertainment,6,Low,2,Cat_6,D
460486,Female,No,18,No,Healthcare,12,Low,3,Cat_3,D
462401,Male,Yes,31,No,Executive,1,Average,2,Cat_4,D
459106,Male,Yes,60,Yes,Artist,1,Low,2,Cat_6,C
459014,Male,No,22,No,Healthcare,0,Low,4,Cat_6,D
467070,Male,Yes,40,No,Executive,5,Low,4,Cat_6,D
462881,Female,Yes,66,Yes,Artist,0,High,3,Cat_6,B
461040,Female,Yes,69,No,Lawyer,0,Low,1,Cat_3,D
466293,Male,Yes,79,No,Lawyer,0,High,2,Cat_6,B
466171,Female,Yes,79,Yes,Lawyer,0,Low,1,Cat_3,A
461935,Male,Yes,51,Yes,Artist,1,Low,3,Cat_6,C
459024,Male,Yes,50,Yes,Artist,0,Average,5,Cat_6,C
462624,Male,Yes,31,No,Entertainment,1,Low,6,Cat_4,D
460435,Female,Yes,48,Yes,Artist,0,Low,1,Cat_6,B
459594,Female,Yes,42,Yes,Artist,5,Low,1,Cat_6,A
465602,Male,Yes,33,Yes,Artist,13,Low,2,Cat_3,A
462559,Female,Yes,47,Yes,Engineer,9,Average,4,Cat_2,C
462809,Male,No,22,No,Healthcare,1,Low,4,Cat_4,D
462070,Male,Yes,41,Yes,Entertainment,9,Average,2,Cat_6,B
466423,Female,No,42,No,Homemaker,8,Low,1,Cat_3,D
466172,Male,Yes,53,Yes,Artist,3,Average,3,Cat_6,C
466556,Male,No,21,No,Healthcare,1,Low,3,Cat_6,D
465362,Female,Yes,52,Yes,Engineer,0,Average,4,Cat_6,B
461854,Male,No,30,Yes,Healthcare,9,Low,3,Cat_6,D
465680,Male,Yes,31,No,Healthcare,0,Average,5,Cat_4,D
467431,Male,Yes,40,Yes,Artist,9,Average,3,Cat_6,C
464536,Male,Yes,28,Yes,Artist,0,Average,3,Cat_6,A
461710,Female,Yes,49,Yes,Doctor,1,Average,4,Cat_6,C
466585,Male,No,18,No,Marketing,1,Low,4,Cat_1,D
460846,Female,No,19,No,Marketing,1,Low,4,Cat_6,D
465502,Male,Yes,36,Yes,Artist,8,Low,4,Cat_4,D
459484,Female,Yes,35,Yes,Entertainment,1,Average,2,Cat_6,A
459393,Female,No,40,No,Healthcare,8,Low,3,Cat_3,D
460250,Male,No,27,Yes,Healthcare,8,Low,4,Cat_6,D
467187,Male,Yes,47,No,Engineer,1,Average,3,Cat_6,C
465029,Female,Yes,74,No,Lawyer,1,High,2,Cat_6,C
459914,Male,No,38,Yes,Artist,2,Low,1,Cat_4,D
463428,Male,Yes,28,No,Executive,1,High,5,Cat_6,A
463123,Female,No,33,Yes,Doctor,1,Low,3,Cat_6,A
467651,Male,No,23,No,Healthcare,0,Low,4,Cat_6,D
467734,Male,Yes,79,Yes,Lawyer,2,High,2,Cat_6,B
465723,Male,No,42,Yes,Healthcare,9,Low,1,Cat_3,D
461851,Female,Yes,35,Yes,Artist,3,Average,2,Cat_6,C
464052,Male,No,36,Yes,Artist,0,Low,1,Cat_6,A
463255,Male,No,42,Yes,Entertainment,3,Low,2,Cat_6,A
463702,Male,Yes,49,Yes,Artist,1,Average,4,Cat_6,B
466617,Female,No,23,No,Healthcare,4,Low,3,Cat_6,D
465350,Female,No,35,Yes,Artist,0,Low,3,Cat_6,A
459948,Female,No,62,Yes,Engineer,0,Low,1,Cat_6,B
461015,Male,Yes,40,Yes,Entertainment,1,Average,2,Cat_3,C
465611,Male,No,53,Yes,Doctor,0,Low,1,Cat_6,C
464472,Female,No,27,Yes,Artist,0,Low,3,Cat_6,C
459276,Female,No,20,No,Healthcare,0,Low,4,Cat_6,D
467633,Male,Yes,49,No,Entertainment,0,Low,1,Cat_6,A
467325,Female,Yes,72,Yes,Lawyer,1,High,2,Cat_6,B
465705,Female,Yes,46,Yes,Artist,1,Average,4,Cat_6,C
467409,Male,No,35,Yes,Artist,8,Low,1,Cat_6,A
460333,Female,No,40,No,Entertainment,12,Low,4,Cat_6,A
466135,Male,Yes,47,Yes,Artist,1,Low,2,Cat_3,B
465915,Male,Yes,40,Yes,Entertainment,8,Average,2,Cat_6,B
460948,Male,Yes,53,Yes,Engineer,4,Low,3,Cat_3,B
460853,Female,Yes,63,Yes,Artist,1,High,3,Cat_6,C
459729,Female,No,41,Yes,Healthcare,1,Low,1,Cat_6,D
464825,Female,No,19,No,Healthcare,7,Low,1,Cat_4,D
459910,Male,Yes,69,Yes,Artist,1,Low,2,Cat_6,B
462031,Female,Yes,50,Yes,Artist,0,Average,2,Cat_6,C
459479,Male,Yes,70,No,Marketing,1,Low,2,Cat_6,A
466435,Male,Yes,32,No,Executive,1,High,5,Cat_6,D
464394,Male,Yes,75,Yes,Lawyer,0,High,2,Cat_6,A
466490,Female,Yes,84,No,Lawyer,0,High,2,Cat_6,B
464164,Female,Yes,81,Yes,Lawyer,0,High,2,Cat_6,C
459981,Male,No,41,Yes,Artist,7,Low,1,Cat_6,A
459585,Female,Yes,46,Yes,Artist,0,Average,4,Cat_6,A
463211,Male,Yes,68,Yes,Lawyer,8,Low,1,Cat_5,A
461526,Male,Yes,78,No,Entertainment,0,Low,2,Cat_6,D
464735,Female,No,38,Yes,Marketing,8,Low,3,Cat_4,D
467138,Female,No,26,No,Homemaker,13,Low,1,Cat_6,D
459583,Male,Yes,46,Yes,Artist,1,Low,1,Cat_6,A
464639,Male,Yes,39,No,Entertainment,1,Average,4,Cat_4,B
463407,Female,No,33,No,Doctor,0,Low,1,Cat_3,D
464567,Male,No,33,Yes,Healthcare,8,Low,4,Cat_2,D
461661,Female,Yes,37,Yes,Artist,7,Average,2,Cat_2,C
467588,Male,Yes,63,Yes,Artist,0,Average,4,Cat_6,C
464996,Male,Yes,47,No,Entertainment,9,Average,6,Cat_6,C
463861,Male,Yes,37,Yes,Artist,1,Low,1,Cat_3,A
465220,Male,Yes,61,No,Executive,0,High,2,Cat_1,B
459423,Male,No,19,No,Healthcare,9,Low,5,Cat_6,D
459965,Male,No,25,Yes,Artist,7,Low,1,Cat_2,A
464256,Male,Yes,40,Yes,Artist,0,Low,2,Cat_6,C
460448,Female,No,38,Yes,Artist,9,Low,1,Cat_3,A
459044,Male,Yes,38,Yes,Artist,4,Average,3,Cat_6,C
466166,Male,Yes,85,Yes,Lawyer,1,High,2,Cat_4,A
462076,Male,Yes,75,Yes,Lawyer,1,Low,2,Cat_6,D
461642,Male,No,41,Yes,Artist,9,Low,2,Cat_6,A
463577,Female,Yes,37,Yes,Doctor,1,Average,2,Cat_6,C
